index,num_features,mean_accuracy,mean_time
246,6,0.8376927971839905,0.013092530891299248
247,7,0.8798854947090149,0.013457906432449818
248,5,0.7650519013404846,0.026330411434173584
249,6,0.8325364589691162,0.08105336874723434
250,6,0.8635156750679016,0.03575931861996651
251,7,0.8992863893508911,0.03767767548561096
252,6,0.8147760629653931,0.028294721618294716
253,7,0.8682292699813843,0.031746938824653625
254,7,0.8917813301086426,0.013380213640630245
255,8,0.9200520515441895,0.25473472476005554
256,1,0.09706249833106995,0.009290057234466076
257,2,0.16955728828907013,0.010171959176659584
258,2,0.24827083945274353,0.011747213080525398
259,3,0.3691093325614929,0.025424303486943245
260,2,0.2233176827430725,0.010594629682600498
261,3,0.35716667771339417,0.03843972459435463
262,3,0.4597916901111603,0.010734105482697487
263,4,0.5922708511352539,0.030773181468248367
264,2,0.2438020557165146,0.02794646844267845
265,3,0.38291144371032715,0.011351203545928001
266,3,0.5120468139648438,0.011814036406576633
267,4,0.6284218430519104,0.02760200761258602
268,3,0.4280052185058594,0.011354326270520687
269,4,0.5895416140556335,0.01127125695347786
270,4,0.6737187504768372,0.049653761088848114
271,5,0.7592759132385254,0.011984492652118206
272,2,0.23112499713897705,0.01440805196762085
273,3,0.3629739284515381,0.026229629293084145
274,3,0.4441875219345093,0.011213763616979122
275,4,0.5752708911895752,0.014222873374819756
276,3,0.4145052433013916,0.011846700683236122
277,4,0.5565000176429749,0.02995368279516697
278,4,0.6363489031791687,0.011624093167483807
279,5,0.7259582877159119,0.085390105843544
280,3,0.4372916519641876,0.011113517917692661
281,4,0.5796301364898682,0.02220044657588005
282,4,0.6725780367851257,0.011396304704248905
283,5,0.7618698477745056,0.012525001540780067
284,4,0.6249063014984131,0.028178853914141655
285,5,0.7312188148498535,0.012265852652490139
286,5,0.7855467796325684,0.012505783699452877
287,6,0.844822883605957,0.013546227477490902
288,2,0.26175516843795776,0.010348721407353878
289,3,0.4004687964916229,0.010861862450838089
290,3,0.47303640842437744,0.01863710768520832
291,4,0.6082968711853027,0.011180005967617035
292,3,0.396526038646698,0.028477035462856293
293,4,0.5541563034057617,0.011190059594810009
294,4,0.6189322471618652,0.03600011765956879
295,5,0.7223852872848511,0.012554531916975975
296,3,0.482255220413208,0.011989926919341087
297,4,0.6223021745681763,0.012910095043480396
298,4,0.6926302313804626,0.011393969878554344
299,5,0.7735157012939453,0.012195813469588757
300,4,0.5988750457763672,0.013953794725239277
301,5,0.7137395739555359,0.012649440206587315
302,5,0.7638698220252991,0.032359395176172256
303,6,0.8269374966621399,0.0126630999147892
304,3,0.4821978807449341,0.011187448166310787
305,4,0.617984414100647,0.07946468144655228
306,4,0.6758019924163818,0.011667566373944283
307,5,0.7583488821983337,0.012536999769508839
308,4,0.5973230004310608,0.02758752927184105
309,5,0.7016614079475403,0.012594698928296566
310,5,0.752859354019165,0.028833936899900436
311,6,0.8182812333106995,0.030861463397741318
312,4,0.6718802452087402,0.011408282443881035
313,5,0.7601562738418579,0.08335873484611511
314,5,0.805718719959259,0.013192635029554367
315,6,0.8558803200721741,0.033921509981155396
316,5,0.7418384552001953,0.012352951802313328
317,6,0.8119116425514221,0.027404339984059334
318,6,0.8483489751815796,0.022139590233564377
319,7,0.885984480381012,0.013383928686380386
320,2,0.23603127896785736,0.010854662396013737
321,3,0.3966979384422302,0.010980096645653248
322,3,0.46509891748428345,0.010932364501059055
323,4,0.6156874895095825,0.011446909978985786
324,3,0.4229114055633545,0.030302133411169052
325,4,0.582619845867157,0.011837374418973923
326,4,0.6479166150093079,0.011648033745586872
327,5,0.7478905320167542,0.02978323958814144
328,3,0.4483281373977661,0.011638989672064781
329,4,0.6113594770431519,0.032834913581609726
330,4,0.6853489279747009,0.011202427558600903
331,5,0.7737292051315308,0.09012791514396667
332,4,0.6295416355133057,0.011146234348416328
333,5,0.7446510195732117,0.0119619220495224
334,5,0.7866822481155396,0.01158341858536005
335,6,0.845093846321106,0.02958282083272934
336,3,0.4292343854904175,0.011718980967998505
337,4,0.5810885429382324,0.01571810059249401
338,4,0.6420208215713501,0.011267639696598053
339,5,0.7408125400543213,0.012896480038762093
340,4,0.6134063005447388,0.011627713218331337
341,5,0.7220260500907898,0.012224547564983368
342,5,0.7698593735694885,0.029504088684916496
343,6,0.8358541131019592,0.013419733382761478
344,4,0.6211249232292175,0.036133866757154465
345,5,0.7400312423706055,0.02337592840194702
346,5,0.7924113869667053,0.012596786953508854
347,6,0.8529843688011169,0.07692242413759232
348,5,0.7535260319709778,0.013687703758478165
349,6,0.8270676732063293,0.03250523656606674
350,6,0.8618489503860474,0.015273528173565865
