index,num_features,mean_accuracy,mean_time
114,4,0.8657525777816772,0.14107376337051392
115,5,0.8793048858642578,0.18740585446357727
116,4,0.8561862707138062,0.05025434494018555
117,5,0.8515624403953552,0.11353370547294617
118,5,0.8724491000175476,0.11536256968975067
119,6,0.8802614212036133,0.16110600531101227
120,4,0.8603317737579346,0.05241461470723152
121,5,0.8565051555633545,0.11409668624401093
122,5,0.8523597717285156,0.1207495853304863
123,6,0.8753189444541931,0.22848036885261536
124,5,0.8553890585899353,0.1695641726255417
125,6,0.8461416363716125,0.11366772651672363
126,6,0.8646363615989685,0.11590588837862015
127,7,0.8676659464836121,0.2897804081439972
128,1,0.6356822848320007,0.159318745136261
129,2,0.719866156578064,0.2275521606206894
130,2,0.6647002100944519,0.24951501190662384
131,3,0.718909502029419,0.5584635734558105
132,2,0.6887755393981934,0.047206051647663116
133,3,0.7098214626312256,0.304641991853714
134,3,0.6492346525192261,0.29401856660842896
135,4,0.7252869009971619,0.3545072674751282
136,2,0.6702806949615479,0.07695388048887253
137,3,0.7149234414100647,0.28244733810424805
138,3,0.6497130393981934,0.48036912083625793
139,4,0.7272002696990967,0.34860947728157043
140,3,0.6572067141532898,0.15598854422569275
141,4,0.7160395383834839,0.24687060713768005
142,4,0.6648596525192261,0.25733956694602966
143,5,0.7294324040412903,0.4120742678642273
144,2,0.7500000596046448,0.13841360807418823
145,3,0.7594069242477417,0.3561394512653351
146,3,0.7399552464485168,0.3467941880226135
147,4,0.7727998495101929,0.3604481518268585
148,3,0.738839328289032,0.21066145598888397
149,4,0.7654656171798706,0.39330166578292847
150,4,0.7361287474632263,0.2876224219799042
151,5,0.7678571939468384,0.3378830552101135
152,3,0.7394769191741943,0.17887826263904572
153,4,0.7579721212387085,0.2900140881538391
154,4,0.7487244606018066,0.3116820752620697
155,5,0.7675382494926453,0.31631726026535034
156,4,0.737882673740387,0.1786281019449234
157,5,0.7640306353569031,0.2391728162765503
158,5,0.7332589030265808,0.24883107841014862
159,6,0.7731186151504517,0.38314515352249146
160,2,0.7287946343421936,0.09486958384513855
161,3,0.7578125596046448,0.2845550775527954
162,3,0.7228954434394836,0.3115522861480713
163,4,0.7578125596046448,0.31974151730537415
164,3,0.7356504201889038,0.13082662224769592
165,4,0.7517538666725159,0.29718583822250366
166,4,0.7369261384010315,0.2474794089794159
167,5,0.7410712838172913,0.28189346194267273
168,3,0.7382014989852905,0.14456376433372498
169,4,0.7566965818405151,0.23084810376167297
170,4,0.7337372899055481,0.2887803316116333
171,5,0.7584502696990967,0.4298872947692871
172,4,0.7287945747375488,0.12697522342205048
173,5,0.7608418464660645,0.19918100535869598
174,5,0.7276784777641296,0.20151422917842865
175,6,0.7547832131385803,0.25899848341941833
176,3,0.7506377696990967,0.27603498101234436
177,4,0.7562181353569031,0.27228865027427673
178,4,0.755580484867096,0.22988475859165192
179,5,0.7779017090797424,0.30097463726997375
180,4,0.7503188848495483,0.1301969438791275
181,5,0.765625,0.20539438724517822
182,5,0.7495216727256775,0.34453433752059937
183,6,0.7815689444541931,0.252775102853775
184,4,0.7415497899055481,0.1421903520822525
185,5,0.7641900777816772,0.2114737331867218
186,5,0.756855845451355,0.20232915878295898
187,6,0.7783802151679993,0.37625783681869507
188,5,0.7509565353393555,0.13191616535186768
189,6,0.763392984867096,0.19204255938529968
190,6,0.7557398080825806,0.18476630747318268
191,7,0.766103208065033,0.34836071729660034
192,2,0.8620855212211609,0.07234946638345718
193,3,0.8266900181770325,0.27830424904823303
194,3,0.8445472121238708,0.26663604378700256
195,4,0.8585778474807739,0.4207460284233093
196,3,0.8560269474983215,0.16228224337100983
197,4,0.8432716131210327,0.21106486022472382
198,4,0.8710141777992249,0.20445044338703156
199,5,0.8703763484954834,0.237349271774292
200,3,0.8451849818229675,0.145631343126297
201,4,0.8463010787963867,0.20565104484558105
202,4,0.8654338121414185,0.1924150586128235
203,5,0.8573024272918701,0.3599512279033661
204,4,0.8596937656402588,0.10155665129423141
205,5,0.8483737707138062,0.1629665195941925
